10
2 3
7 46 1
7 47 3
7 48 9
7 51 3
7 52 8
7 54 1
7 56 3
7 58 3
7 59 10
7 60 5
7 61 2
7 62 8
7 63 9
7 64 4
7 65 5
7 66 4
7 67 1
7 68 5
7 69 8
7 70 6
7 71 1
7 72 9
7 74 4
7 76 8
7 78 5
7 79 5
7 80 3
7 81 5
7 83 10
7 85 9
7 86 8
7 88 3
7 89 8
8 9 9
8 11 9
8 12 6
8 13 7
8 14 8
8 16 5
8 17 7
8 18 3
8 19 5
8 20 9
8 21 10
8 22 1
8 23 3
8 24 9
8 26 8
8 27 4
8 28 1
8 29 6
8 30 10
8 31 6
8 32 10
8 33 7
8 34 3
8 35 8
8 36 7
8 37 9
8 38 5
8 39 8
8 40 1
8 41 1
8 43 2
8 44 3
8 45 8
8 46 9
8 47 9
8 49 4
8 50 6
8 51 8
8 52 6
8 53 3
8 54 4
8 55 4
8 56 6
8 57 4
8 58 8
8 59 4
8 60 10
8 61 9
8 62 6
8 63 8
8 64 2
8 65 3
8 67 4
8 68 5
8 69 2
8 70 8
8 71 4
8 73 6
8 76 2
8 78 6
8 80 7
8 81 7
8 82 8
8 83 6
8 84 6
8 85 4
8 86 6
8 87 6
8 88 2
8 89 7
9 11 6
9 12 9
9 13 2
9 14 2
9 15 10
9 16 1
9 17 2
9 18 4
9 19 9
9 20 2
9 21 7
9 22 5
9 23 6
9 25 10
9 26 6
9 27 2
9 28 8
9 29 10
9 31 2
9 32 1
9 33 5
9 34 4
9 35 4
9 36 3
9 37 6
9 38 6
9 41 5
9 42 3
9 44 5
9 45 4
9 47 9
9 48 4
9 49 8
9 50 4
9 54 1
9 55 9
9 56 7
9 58 10
9 59 4
9 62 1
9 65 9
9 66 5
9 67 2
9 68 8
9 69 7
9 70 8
9 71 1
9 74 6
9 75 2
9 76 10
9 77 6
9 78 9
9 83 6
9 84 10
9 85 7
9 86 1
9 87 6
9 88 8
10 11 2
10 12 4
10 13 3
10 14 10
10 15 2
10 17 8
10 18 3
10 19 7
10 20 3
10 21 3
10 22 5
10 23 2
10 24 7
10 25 7
10 26 10
10 27 10
10 28 6
10 29 2
10 30 5
10 31 9
10 33 7
10 34 3
10 35 3
10 36 10
10 37 5
10 38 1
10 39 2
10 40 5
10 41 5
10 42 9
10 43 2
10 44 2
10 45 8
10 46 5
10 47 3
10 48 6
10 49 8
10 50 7
10 51 5
10 52 1
10 53 9
10 55 9
10 56 5
10 57 6
10 58 1
10 59 3
10 60 5
10 61 6
10 62 4
10 63 3
10 64 1
10 66 9
10 67 6
10 68 1
10 69 2
10 70 5
10 71 9
10 72 1
10 73 1
10 74 8
10 76 5
10 77 2
10 78 9
10 79 3
10 80 9
10 81 7
10 82 4
10 83 6
10 84 9
10 85 3
10 86 1
10 87 1
10 88 6
10 89 7
11 12 8
11 13 9
11 14 4
11 15 8
11 16 9
11 17 6
11 18 1
11 20 3
11 21 1
11 22 7
11 23 4
11 24 5
11 25 10
11 26 4
11 27 7
11 28 3
11 30 1
11 32 6
11 33 6
11 34 7
11 36 1
11 37 7
11 38 10
11 39 1
11 40 6
11 41 8
11 42 2
11 43 3
11 44 3
11 45 1
11 46 6
11 47 9
11 49 6
11 50 2
11 51 2
11 52 9
11 53 7
11 54 10
11 55 7
11 56 10
11 57 7
11 58 2
11 59 8
11 60 2
11 61 7
11 62 3
11 63 6
11 64 10
11 65 7
11 66 7
11 67 7
11 68 10
11 69 5
11 70 2
11 71 7
11 72 4
11 73 1
11 74 5
11 75 9
11 77 4
11 78 9
11 80 10
11 82 1
11 83 1
11 84 3
11 85 6
11 86 2
11 87 10
11 88 6
11 89 7
12 13 7
12 14 3
12 15 2
12 16 2
12 17 9
12 18 2
12 19 3
12 22 7
12 24 5
12 25 10
12 26 1
12 27 6
12 29 7
12 31 8
12 32 9
12 34 2
12 36 9
12 37 9
12 39 10
12 40 2
12 41 6
12 43 1
12 45 8
12 47 9
12 50 4
12 51 2
12 52 8
12 53 1
12 54 1
12 55 4
12 56 2
12 57 4
12 58 7
12 60 5
12 61 10
12 62 9
12 64 1
12 65 9
12 66 8
12 68 1
12 69 4
12 70 3
12 71 5
12 72 1
12 73 7
12 74 2
12 75 4
12 76 2
12 78 2
12 79 3
12 80 7
12 84 9
12 85 2
12 86 2
12 87 5
12 88 8
12 89 7
13 15 9
13 19 9
13 20 3
13 23 5
13 26 8
13 29 8
13 31 1
13 34 10
13 35 6
13 41 9
13 42 9
13 44 6
13 46 10
13 50 8
13 56 3
13 58 3
13 65 5
13 67 3
13 68 10
13 72 7
13 73 3
13 76 9
13 77 3
13 80 4
13 81 4
13 83 5
13 89 10
14 15 7
14 17 9
14 18 3
14 20 1
14 21 3
14 22 3
14 23 1
14 24 10
14 25 1
14 26 5
14 28 5
14 29 6
14 30 5
14 31 6
14 33 4
14 34 9
14 35 9
14 38 5
14 39 3
14 40 8
14 41 2
14 42 6
14 43 3
14 44 10
14 46 6
14 49 4
14 52 2
14 53 7
14 55 7
14 57 4
14 58 8
14 59 5
14 60 1
14 61 8
14 64 8
14 65 2
14 66 9
14 69 10
14 70 10
14 72 8
14 73 10
14 74 7
14 75 8
14 76 10
14 77 3
14 80 2
14 81 10
14 82 1
14 83 6
14 85 6
14 86 9
14 88 3
15 16 3
15 17 3
15 18 6
15 19 4
15 20 9
15 22 6
15 23 2
15 24 3
15 25 8
15 26 8
15 27 2
15 28 4
15 29 4
15 30 8
15 31 1
15 32 9
15 33 7
15 34 4
15 35 7
15 36 9
15 37 4
15 38 4
15 40 10
15 41 8
15 42 4
15 43 1
15 44 8
15 45 10
15 46 8
15 47 5
15 48 5
15 49 1
15 50 8
15 51 10
15 52 10
15 53 9
15 54 10
15 55 2
15 56 10
15 57 10
15 58 6
15 59 6
15 60 4
15 61 6
15 62 8
15 63 5
15 64 7
15 65 6
15 66 9
15 67 6
15 68 2
15 69 4
15 70 6
15 71 3
15 72 5
15 73 5
15 74 6
15 75 2
15 76 8
15 77 7
15 78 6
15 80 7
15 81 3
15 82 4
15 84 6
15 85 10
15 86 1
15 87 7
15 88 5
15 89 6
16 17 9
16 18 1
16 19 7
16 20 10
16 21 10
16 22 5
16 23 6
16 24 3
16 25 3
16 26 8
16 27 10
16 28 10
16 29 1
16 30 9
16 31 6
16 32 4
16 33 8
16 34 1
16 35 3
16 36 4
16 37 3
16 38 9
16 39 7
16 40 1
16 41 2
16 42 2
16 43 4
16 44 8
16 45 6
16 46 6
16 47 9
16 48 9
16 49 3
16 50 7
16 51 3
16 52 5
16 53 1
16 54 3
16 55 10
16 56 10
16 57 3
16 58 3
16 59 4
16 60 7
16 61 7
16 62 3
16 63 1
16 64 4
16 65 4
16 66 3
16 67 5
16 68 5
16 69 1
16 70 5
16 71 5
16 72 3
16 73 10
16 74 5
16 75 1
16 76 9
16 77 6
16 78 5
16 79 6
16 80 10
16 81 3
16 82 6
16 83 9
16 84 6
16 85 10
16 86 10
16 87 4
16 89 7
17 18 7
17 19 1
17 20 6
17 21 5
17 22 5
17 23 9
17 24 8
17 25 1
17 26 9
17 27 8
17 28 7
17 29 8
17 30 7
17 31 1
17 32 5
17 33 2
17 34 6
17 35 4
17 36 10
17 37 2
17 38 1
17 39 10
17 40 8
17 41 5
17 42 7
17 43 2
17 44 1
17 45 6
17 46 5
17 48 8
17 49 1
17 50 2
17 51 9
17 52 7
17 53 10
17 54 8
17 55 9
17 56 3
17 57 4
17 58 10
17 59 8
17 60 8
17 61 3
17 62 8
17 63 9
17 64 3
17 65 10
17 66 8
17 67 7
17 68 2
17 69 10
17 70 5
17 71 10
17 72 2
17 73 9
17 74 10
17 75 8
17 76 5
17 77 7
17 78 5
17 79 8
17 80 2
17 81 2
17 82 8
17 83 8
17 84 5
17 85 4
17 86 8
17 87 1
17 88 7
17 89 1
18 19 8
18 20 2
18 21 2
18 22 7
18 23 3
18 24 3
18 25 2
18 26 9
18 27 1
18 29 7
18 30 4
18 31 4
18 32 7
18 33 7
18 34 1
18 35 2
18 36 2
18 37 2
18 38 4
18 39 10
18 40 9
18 41 6
18 42 6
18 43 6
18 44 3
18 45 8
18 46 3
18 47 8
18 48 9
18 49 3
18 50 1
18 51 3
18 52 2
18 53 6
18 54 6
18 55 10
18 56 8
18 57 4
18 58 7
18 60 5
18 61 9
18 62 1
18 63 3
18 64 7
18 65 3
18 66 5
18 67 4
18 68 5
18 69 5
18 70 2
18 71 10
18 72 5
18 73 1
18 74 1
18 76 6
18 77 10
18 78 7
18 79 8
18 80 7
18 82 9
18 83 3
18 84 4
18 85 2
18 86 5
18 87 5
18 88 1
18 89 6
19 20 2
19 21 8
19 22 3
19 23 9
19 24 8
19 25 7
19 26 1
19 27 3
19 28 9
19 29 9
19 30 7
19 31 7
19 32 9
19 33 5
19 35 10
19 36 2
19 37 7
19 38 1
19 39 5
19 40 7
19 41 9
19 42 1
19 43 4
19 44 9
19 45 7
19 46 4
19 47 4
19 48 10
19 49 5
19 50 4
19 51 9
19 52 5
19 53 10
19 54 8
19 55 6
19 56 3
19 57 9
19 58 9
19 59 3
19 60 2
19 61 7
19 62 6
19 63 9
19 64 10
19 65 8
19 66 4
19 67 7
19 68 2
19 69 8
19 70 7
19 71 6
19 72 3
19 73 9
19 74 10
19 75 8
19 76 7
19 77 5
19 78 10
19 79 3
19 80 5
19 81 4
19 82 1
19 83 2
19 84 10
19 85 6
19 86 10
19 87 2
19 88 3
19 89 4
20 21 5
20 22 4
20 23 5
20 24 7
20 25 1
20 26 7
20 27 6
20 28 8
20 29 10
20 30 1
20 31 8
20 32 7
20 33 5
20 34 7
20 35 4
20 36 2
20 37 5
20 38 1
20 39 8
20 40 8
20 41 4
20 42 2
20 43 5
20 44 3
20 45 10
20 46 6
20 47 4
20 48 8
20 49 6
20 50 5
20 51 6
20 52 8
20 53 1
20 54 3
20 55 3
20 56 6
20 57 3
20 58 5
20 59 7
20 60 2
20 61 8
20 62 2
20 63 1
20 64 5
20 65 6
20 66 4
20 67 8
20 68 2
20 69 5
20 70 3
20 71 6
20 72 3
20 73 2
20 74 1
20 75 7
20 76 1
20 77 4
20 78 2
20 79 1
20 80 2
20 81 5
20 82 1
20 83 3
20 84 7
20 85 6
20 86 3
20 87 9
20 88 7
20 89 10
21 22 7
21 23 10
21 24 3
21 25 6
21 26 3
21 27 8
21 28 10
21 29 2
21 30 7
21 31 8
21 32 10
21 33 10
21 34 10
21 35 6
21 36 2
21 37 9
21 38 10
21 39 8
21 40 5
21 41 3
21 42 2
21 43 6
21 44 7
21 45 3
21 46 6
21 47 4
21 48 8
21 49 10
21 50 3
21 51 10
21 52 10
21 53 8
21 54 7
21 55 1
21 56 6
21 57 3
21 58 1
21 59 6
21 60 8
21 61 7
21 62 7
21 63 2
21 64 1
21 65 5
21 66 4
21 67 9
21 68 2
21 69 7
21 70 7
21 71 10
21 72 4
21 73 5
21 74 8
21 75 1
21 76 5
21 77 3
21 78 10
21 79 9
21 80 2
21 81 2
21 82 10
21 83 2
21 84 3
21 85 8
21 87 6
21 88 9
21 89 5
22 23 5
22 24 2
22 25 7
22 26 8
22 27 10
22 28 2
22 29 6
22 30 7
22 31 1
22 32 7
22 33 6
22 34 1
22 35 3
22 36 3
22 37 10
22 38 8
22 39 8
22 40 7
22 41 1
22 42 2
22 43 2
22 44 5
22 45 2
22 46 3
22 47 7
22 48 1
22 49 3
22 50 4
22 51 2
22 52 8
22 53 5
22 54 2
22 55 3
22 56 1
22 57 3
22 58 5
22 59 9
22 60 10
22 61 8
22 62 1
22 63 4
22 64 9
22 65 7
22 66 10
22 67 6
22 68 1
22 69 5
22 70 3
22 71 6
22 72 3
22 73 7
22 74 7
22 75 9
22 77 9
22 78 4
22 79 4
22 80 3
22 81 7
22 82 3
22 83 8
22 84 7
22 85 2
22 86 5
22 87 3
22 88 2
22 89 3
23 24 9
23 25 7
23 26 1
23 27 5
23 28 1
23 29 6
23 30 10
23 31 6
23 32 9
23 33 5
23 34 2
23 35 1
23 36 9
23 37 2
23 38 6
23 39 7
23 40 5
23 41 10
23 42 9
23 43 2
23 44 3
23 45 5
23 46 2
23 47 3
23 48 9
23 49 5
23 50 9
23 51 9
23 52 10
23 53 10
23 54 2
23 55 2
23 56 1
23 57 8
23 58 10
23 59 2
23 60 1
23 61 3
23 62 5
23 63 9
23 64 8
23 65 2
23 66 10
23 67 2
23 68 10
23 69 6
23 70 5
23 71 8
23 72 10
23 73 7
23 74 10
23 75 8
23 76 10
23 77 9
23 78 9
23 79 2
23 80 10
23 81 8
23 82 8
23 83 6
23 84 10
23 85 8
23 86 7
23 87 4
23 88 9
23 89 5
24 25 3
24 26 9
24 27 9
24 28 6
24 29 3
24 30 8
24 31 5
24 32 1
24 33 2
24 34 3
24 35 1
24 36 10
24 37 7
24 38 3
24 39 3
24 40 8
24 41 10
24 42 2
24 43 5
24 44 1
24 45 2
24 47 6
24 48 10
24 49 10
24 50 8
24 51 9
24 52 1
24 53 10
24 54 9
24 55 2
24 56 2
24 57 5
24 58 7
24 59 4
24 60 7
24 61 6
24 62 8
24 63 5
24 64 10
24 65 6
24 66 1
24 67 7
24 68 4
24 69 6
24 70 10
24 71 7
24 72 2
24 73 6
24 74 9
24 75 1
24 76 7
24 77 5
24 78 2
24 79 1
24 80 10
24 81 8
24 82 6
24 83 10
24 84 7
24 85 7
24 86 8
24 87 9
24 88 4
24 89 1
25 26 4
25 27 5
25 28 7
25 29 10
25 30 2
25 31 10
25 32 4
25 33 2
25 34 1
25 35 4
25 36 4
25 37 4
25 38 6
25 39 2
25 40 8
25 41 3
25 42 4
25 43 1
25 44 8
25 45 6
25 46 7
25 47 5
25 48 9
25 49 10
25 50 9
25 51 1
25 52 5
25 53 9
25 54 8
25 55 10
25 56 4
25 57 5
25 58 7
25 59 7
25 60 5
25 61 6
25 62 4
25 63 7
25 64 2
25 65 8
25 66 2
25 67 8
25 68 9
25 69 7
25 70 5
25 71 1
25 72 1
25 73 2
25 74 4
25 75 10
25 76 5
25 77 2
25 78 8
25 79 4
25 80 4
25 81 2
25 82 6
25 83 7
25 84 6
25 85 4
25 86 5
25 87 2
25 88 3
25 89 6
26 27 2
26 28 9
26 29 10
26 30 8
26 31 5
26 32 2
26 33 10
26 34 9
26 35 9
26 36 2
26 37 3
26 38 5
26 39 5
26 40 2
26 41 10
26 42 7
26 43 9
26 44 2
26 45 6
26 46 4
26 47 8
26 48 10
26 49 6
26 50 10
26 51 10
26 52 9
26 54 1
26 55 9
26 56 5
26 57 1
26 58 5
26 59 1
26 60 10
26 61 8
26 62 4
26 63 9
26 64 2
26 65 8
26 66 7
26 67 4
26 68 2
26 69 8
26 70 5
26 71 8
26 72 7
26 73 6
26 74 9
26 75 7
26 76 2
26 77 10
26 78 2
26 79 7
26 80 10
26 81 10
26 82 9
26 83 2
26 84 7
26 85 10
26 87 4
26 88 5
26 89 3
27 28 5
27 29 8
27 30 3
27 31 9
27 32 2
27 33 5
27 34 7
27 35 6
27 36 1
27 37 4
27 38 10
27 39 5
27 40 6
27 41 10
27 42 4
27 43 8
27 44 6
27 45 1
27 46 2
27 47 5
27 48 2
27 49 5
27 50 4
27 51 9
27 52 3
27 53 8
27 54 8
27 55 8
27 56 10
27 57 5
27 58 5
27 59 2
27 60 4
27 61 10
27 62 4
27 63 7
27 64 2
27 65 8
27 66 7
27 67 5
27 68 4
27 69 6
27 70 2
27 71 2
27 72 5
27 73 7
27 74 1
27 75 3
27 76 3
27 77 2
27 78 3
27 79 2
27 80 6
27 81 7
27 82 8
27 83 10
27 85 5
27 86 1
27 87 7
27 88 7
27 89 6
28 29 3
28 30 9
28 31 1
28 32 9
28 33 8
28 34 7
28 35 6
28 36 10
28 37 10
28 38 1
28 39 10
28 40 3
28 41 6
28 42 9
28 43 4
28 44 3
28 45 1
28 46 5
28 47 10
28 48 5
28 49 9
28 50 2
28 51 6
28 52 5
28 53 2
28 54 7
28 55 6
28 56 1
28 57 10
28 58 3
28 59 6
28 60 4
28 61 10
28 62 1
28 63 9
28 64 2
28 65 8
28 66 1
28 67 4
28 68 7
28 69 8
28 70 8
28 71 1
28 72 4
28 73 2
28 74 2
28 75 5
28 76 1
28 77 7
28 78 7
28 79 8
28 80 3
28 81 7
28 82 8
28 83 6
28 84 5
28 85 7
28 86 10
28 87 8
28 88 6
28 89 9
29 30 1
29 31 3
29 32 9
29 33 6
29 34 3
29 35 6
29 36 6
29 37 8
29 38 3
29 39 3
29 40 2
29 41 6
29 42 3
29 43 4
29 44 1
29 45 8
29 46 6
29 47 1
29 48 8
29 49 3
29 50 4
29 51 5
29 52 3
29 53 2
29 54 5
29 55 10
29 56 3
29 57 6
29 58 10
29 59 2
29 60 8
29 61 3
29 62 8
29 63 4
29 64 10
29 65 8
29 66 10
29 67 6
29 68 6
29 69 3
29 70 3
29 71 9
29 72 8
29 73 3
29 74 9
29 75 9
29 76 9
29 77 8
29 78 1
29 79 8
29 80 7
29 81 3
29 82 7
29 83 2
29 84 4
29 85 6
29 86 10
29 87 5
29 88 10
29 89 9
30 31 9
30 32 5
30 33 1
30 34 9
30 35 4
30 36 9
30 37 6
30 38 7
30 39 8
30 40 2
30 41 4
30 42 8
30 43 3
30 44 8
30 45 3
30 46 6
30 47 9
30 48 8
30 49 10
30 50 4
30 51 10
30 52 7
30 53 1
30 54 1
30 55 6
30 56 4
30 57 1
30 58 3
30 59 10
30 60 2
30 61 9
30 62 1
30 63 1
30 64 3
30 65 3
30 66 4
30 67 5
30 68 4
30 69 8
30 70 2
30 71 7
30 72 10
30 73 10
30 74 8
30 75 5
30 76 7
30 77 4
30 78 4
30 79 2
30 80 9
30 81 2
30 82 4
30 83 3
30 84 10
30 85 10
30 86 3
30 87 6
30 88 3
30 89 9
31 32 1
31 33 4
31 34 10
31 35 8
31 36 8
31 37 1
31 38 6
31 39 6
31 40 10
31 41 10
31 42 3
31 43 9
31 44 9
31 45 7
31 46 1
31 47 8
31 48 9
31 49 7
31 50 8
31 51 10
31 52 7
31 53 9
31 54 5
31 55 5
31 56 4
31 57 8
31 58 8
31 59 4
31 61 2
31 62 3
31 63 8
31 64 7
31 65 9
31 66 6
31 67 1
31 68 2
31 69 3
31 70 4
31 71 3
31 72 1
31 73 9
31 74 10
31 75 1
31 76 3
31 77 5
31 78 2
31 79 6
31 80 5
31 81 8
31 82 7
31 83 2
31 84 7
31 85 9
31 86 8
31 87 2
31 88 7
31 89 8
32 33 1
32 34 8
32 35 10
32 36 4
32 38 9
32 39 10
32 40 4
32 41 3
32 42 7
32 43 2
32 44 1
32 45 3
32 46 1
32 47 6
32 48 5
32 49 7
32 50 6
32 51 4
32 53 6
32 54 2
32 55 2
32 56 10
32 57 4
32 59 7
32 60 10
32 61 3
32 62 10
32 63 7
32 64 9
32 65 7
32 66 8
32 67 4
32 68 4
32 69 3
32 70 10
32 71 5
32 72 5
32 73 4
32 74 5
32 75 3
32 76 2
32 77 7
32 78 8
32 79 4
32 80 10
32 81 4
32 82 8
32 83 4
32 84 10
32 85 7
32 86 10
32 88 7
32 89 1
33 34 8
33 35 4
33 36 1
33 37 1
33 38 7
33 39 3
33 40 1
33 41 10
33 42 1
33 43 8
33 44 4
33 45 9
33 46 6
33 47 3
33 48 3
33 49 5
33 50 10
33 51 3
33 52 6
33 53 6
33 54 9
33 55 4
33 56 1
33 57 4
33 58 7
33 59 6
33 60 6
33 61 3
33 62 6
33 63 4
33 64 4
33 65 7
33 66 4
33 67 1
33 68 5
33 69 9
33 70 3
33 71 7
33 72 9
33 73 2
33 74 2
33 75 8
33 76 9
33 77 2
33 78 1
33 79 10
33 80 2
33 81 3
33 82 8
33 83 2
33 84 6
33 85 9
33 86 1
33 87 10
33 88 7
33 89 10
34 35 4
34 36 10
34 37 7
34 38 6
34 39 7
34 40 7
34 41 6
34 42 1
34 43 3
34 44 1
34 45 7
34 46 9
34 47 6
34 48 2
34 49 2
34 50 2
34 51 6
34 52 9
34 53 2
34 54 9
34 55 2
34 56 4
34 57 2
34 58 1
34 59 7
34 60 7
34 61 6
34 62 6
34 63 7
34 65 1
34 66 9
34 67 6
34 68 7
34 69 5
34 70 5
34 71 8
34 72 4
34 73 2
34 74 6
34 75 8
34 76 10
34 77 6
34 78 4
34 79 6
34 80 7
34 81 8
34 82 2
34 83 3
34 84 4
34 85 7
34 86 4
34 87 6
34 88 8
34 89 4
35 36 3
35 37 4
35 38 6
35 39 2
35 40 9
35 41 4
35 42 2
35 43 9
35 44 3
35 45 6
35 46 10
35 48 1
35 49 3
35 50 1
35 51 9
35 52 9
35 53 4
35 54 2
35 55 5
35 56 6
35 57 1
35 58 9
35 59 3
35 60 4
35 61 3
35 62 7
35 63 10
35 64 8
35 65 7
35 66 1
35 67 2
35 68 5
35 69 9
35 70 8
35 71 4
35 72 5
35 73 7
35 74 8
35 75 10
35 76 7
35 77 1
35 78 9
35 79 5
35 80 6
35 81 4
35 82 6
35 83 10
35 84 6
35 85 2
35 86 2
35 87 8
35 88 2
35 89 2
36 37 7
36 38 1
36 39 9
36 41 7
36 42 9
36 43 6
36 44 5
36 45 2
36 47 10
36 48 2
36 49 4
36 50 10
36 51 10
36 53 8
36 54 2
36 55 7
36 56 9
36 57 5
36 58 5
36 59 2
36 60 5
36 61 10
36 62 5
36 63 6
36 65 2
36 66 1
36 67 7
36 68 10
36 69 4
36 70 7
36 71 7
36 72 5
36 73 7
36 74 6
36 75 9
36 76 9
36 77 4
36 78 1
36 79 5
36 80 9
36 81 6
36 82 7
36 83 8
36 84 2
36 85 2
36 86 9
36 87 10
36 88 9
36 89 6
37 38 9
37 39 4
37 40 7
37 41 3
37 42 1
37 43 2
37 44 10
37 45 1
37 46 8
37 47 8
37 48 5
37 49 4
37 50 2
37 51 2
37 52 6
37 53 10
37 54 5
37 55 3
37 56 7
37 57 1
37 58 5
37 59 1
37 60 3
37 61 2
37 62 9
37 63 5
37 64 2
37 65 6
37 66 9
37 67 3
37 68 6
37 69 2
37 70 6
37 71 4
37 72 1
37 73 3
37 74 8
37 75 6
37 76 9
37 77 8
37 78 6
37 79 9
37 80 10
37 81 3
37 82 10
37 83 8
37 84 8
37 85 9
37 86 2
37 87 6
37 88 9
37 89 7
38 39 6
38 40 10
38 41 10
38 42 2
38 43 4
38 44 2
38 45 3
38 46 4
38 47 5
38 48 7
38 49 9
38 50 6
38 51 1
38 52 7
38 53 3
38 54 8
38 55 6
38 56 7
38 57 5
38 58 9
38 59 3
38 60 1
38 61 3
38 62 1
38 63 3
38 64 7
38 65 6
38 66 6
38 67 7
38 68 10
38 69 10
38 70 7
38 71 7
38 72 5
38 73 8
38 74 10
38 75 9
38 76 6
38 77 5
38 78 6
38 79 3
38 80 7
38 81 7
38 82 9
38 83 5
38 84 10
38 85 9
38 86 1
38 87 2
38 88 10
38 89 2
39 40 7
39 41 3
39 42 4
39 43 7
39 44 7
39 45 4
39 46 1
39 47 6
39 48 4
39 49 10
39 50 5
39 51 6
39 52 10
39 53 4
39 54 6
39 55 3
39 56 3
39 57 4
39 58 8
39 59 1
39 60 3
39 61 4
39 62 3
39 63 2
39 64 1
39 65 1
39 66 8
39 67 8
39 68 1
39 69 6
39 70 7
39 71 10
39 72 6
39 73 4
39 74 10
39 75 8
39 76 2
39 77 9
39 78 2
39 79 10
39 80 6
39 81 3
39 82 5
39 83 3
39 84 9
39 85 8
39 86 6
39 87 7
39 88 1
39 89 1
40 41 6
40 42 4
40 43 4
40 44 6
40 45 1
40 46 8
40 47 6
40 48 1
40 49 8
40 50 5
40 51 3
40 52 8
40 53 9
40 54 3
40 55 4
40 56 3
40 57 8
40 58 2
40 59 5
40 60 5
40 61 6
40 62 3
40 63 8
40 64 9
40 65 6
40 66 2
40 67 3
40 68 5
40 69 5
40 70 5
40 71 3
40 72 7
40 73 8
40 74 2
40 75 2
40 76 4
40 77 6
40 78 6
40 79 5
40 80 10
40 81 4
40 82 5
40 83 8
40 84 7
40 85 2
40 86 4
40 87 4
40 88 9
40 89 6
41 42 8
41 43 4
41 44 7
41 45 4
41 46 5
41 47 8
41 48 3
41 49 3
41 50 7
41 51 3
41 52 8
41 53 1
41 54 5
41 55 5
41 56 1
41 57 5
41 58 6
41 59 8
41 60 2
41 61 5
41 62 2
41 63 5
41 64 10
41 65 6
41 66 8
41 67 9
41 68 1
41 69 4
41 70 4
41 71 1
41 72 7
41 73 9
41 74 4
41 75 4
41 76 7
41 77 2
41 78 7
41 79 9
41 80 3
41 81 10
41 82 10
41 83 3
41 84 2
41 85 1
41 86 2
41 87 7
41 88 5
41 89 4
42 43 6
42 44 5
42 45 7
42 46 3
42 47 1
42 48 1
42 49 8
42 50 3
42 51 8
42 52 2
42 53 9
42 54 10
42 55 2
42 56 1
42 57 4
42 58 9
42 59 4
42 60 10
42 61 7
42 62 2
42 63 1
42 64 6
42 65 10
42 66 9
42 67 8
42 68 7
42 69 7
42 70 10
42 71 8
42 72 8
42 73 2
42 74 2
42 75 6
42 76 9
42 77 6
42 78 1
42 79 10
42 80 8
42 81 2
42 82 1
42 83 9
42 84 4
42 85 9
42 86 8
42 87 8
42 88 5
42 89 4
43 44 5
43 45 9
43 46 1
43 47 7
43 48 7
43 49 2
43 50 4
43 51 4
43 52 2
43 53 9
43 54 1
43 55 8
43 56 5
43 57 9
43 58 1
43 59 4
43 60 2
43 61 7
43 62 10
43 63 8
43 64 8
43 65 10
43 66 9
43 67 8
43 68 9
43 69 5
43 70 3
43 71 3
43 72 4
43 73 9
43 74 1
43 75 9
43 76 7
43 77 6
43 78 7
43 79 5
43 80 4
43 81 6
43 82 7
43 83 5
43 84 7
43 85 1
43 86 9
43 87 1
43 88 10
43 89 8
44 45 7
44 46 3
44 47 3
44 48 8
44 49 2
44 50 8
44 51 7
44 52 4
44 53 8
44 54 9
44 55 3
44 56 7
44 57 10
44 58 9
44 59 3
44 60 5
44 61 7
44 62 4
44 63 8
44 64 9
44 65 7
44 66 2
44 67 5
44 68 9
44 69 9
44 70 5
44 71 3
44 72 8
44 73 4
44 74 8
44 75 5
44 76 4
44 77 4
44 78 3
44 79 10
44 80 7
44 81 2
44 82 5
44 83 7
44 84 3
44 85 4
44 86 5
44 87 5
44 88 8
44 89 10
45 46 3
45 47 2
45 48 5
45 49 6
45 50 3
45 51 10
45 52 7
45 53 6
45 54 1
45 55 3
45 56 10
45 57 5
45 58 9
45 59 7
45 60 2
45 61 10
45 62 9
45 63 4
45 64 1
45 65 6
45 66 4
45 67 3
45 68 6
45 69 4
45 70 7
45 71 4
45 72 7
45 73 7
45 74 7
45 75 9
45 76 5
45 77 1
45 78 8
45 79 8
45 80 9
45 81 10
45 82 1
45 83 3
45 84 9
45 85 10
45 86 2
45 87 3
45 88 3
45 89 1
46 47 3
46 48 6
46 49 10
46 50 10
46 51 2
46 52 7
46 53 5
46 54 9
46 55 1
46 56 4
46 57 8
46 58 9
46 59 10
46 60 2
46 61 3
46 62 4
46 63 8
46 64 5
46 65 10
46 66 8
46 67 9
46 68 9
46 69 3
46 70 6
46 71 1
46 72 7
46 73 1
46 74 5
46 75 6
46 76 6
46 77 10
46 78 7
46 79 1
46 80 4
46 81 2
46 82 1
46 83 3
46 84 1
46 85 4
46 86 2
46 87 2
46 88 3
46 89 10
47 48 4
47 49 3
47 50 1
47 51 4
47 52 9
47 53 3
47 54 3
47 55 8
47 56 2
47 57 3
47 58 5
47 59 6
47 60 10
47 61 8
47 62 5
47 63 9
47 64 7
47 65 1
47 66 9
47 67 6
47 68 7
47 69 10
47 70 8
47 71 4
47 72 9
47 73 4
47 74 7
47 75 10
47 76 3
47 77 9
47 78 3
47 79 8
47 80 9
47 81 10
47 82 1
47 83 2
47 84 1
47 85 5
47 86 5
47 87 6
47 88 1
47 89 9
48 49 2
48 50 7
48 51 10
48 52 4
48 53 1
